id,day,date,teamid,dept,l_id,p_id,notes,amount
3329,20,2025-01-20,400919,MKT,6,,"Media C",-2000
3330,20,2025-01-20,400919,MKT,2,,"Media C",-2000
3331,20,2025-01-20,400919,MKT,7,,"Media C",-2000
3332,20,2025-01-20,400919,MKT,5,,"Media C",-2000
3333,20,2025-01-20,400919,MKT,4,,"Media C",-2000
3334,20,2025-01-20,400919,MKT,3,,"Media C",-2000
3335,20,2025-01-20,400919,MKT,1,,"Media C",-2000
3336,20,2025-01-20,400919,MKT,6,,"Media B",-5000
3337,20,2025-01-20,400919,MKT,2,,"Media B",-5000
3338,20,2025-01-20,400919,MKT,7,,"Media B",-5000
3339,20,2025-01-20,400919,MKT,5,,"Media B",-5000
3340,20,2025-01-20,400919,MKT,4,,"Media B",-5000
3341,20,2025-01-20,400919,MKT,3,,"Media B",-5000
3342,20,2025-01-20,400919,MKT,1,,"Media B",-5000
3343,20,2025-01-20,400919,MKT,6,,"Media A",-10000
3344,20,2025-01-20,400919,MKT,2,,"Media A",-10000
3345,20,2025-01-20,400919,MKT,7,,"Media A",-10000
3346,20,2025-01-20,400919,MKT,5,,"Media A",-10000
3347,20,2025-01-20,400919,MKT,4,,"Media A",-10000
3348,20,2025-01-20,400919,MKT,3,,"Media A",-10000
3349,20,2025-01-20,400919,MKT,1,,"Media A",-10000
3350,20,2025-01-20,400919,PMN,,,LAN_Salary,-1400
3351,20,2025-01-20,400919,MKT,,,LAN_Salary,-1400
3352,20,2025-01-20,400919,RTL,6,,LAN_Salary,-1400
3353,20,2025-01-20,400919,RTL,2,,LAN_Salary,-1400
3354,20,2025-01-20,400919,RTL,7,,LAN_Salary,-1400
3355,20,2025-01-20,400919,RTL,5,,LAN_Salary,-1400
3356,20,2025-01-20,400919,RTL,4,,LAN_Salary,-1400
3357,20,2025-01-20,400919,RTL,3,,LAN_Salary,-1400
3358,20,2025-01-20,400919,RTL,1,,LAN_Salary,-1400
3359,20,2025-01-20,400919,RTL,6,1,LAN_Revenue,7360
3360,20,2025-01-20,400919,RTL,6,2,LAN_Revenue,19460
3361,20,2025-01-20,400919,RTL,6,3,LAN_Revenue,37025
3362,20,2025-01-20,400919,RTL,2,1,LAN_Revenue,68200
3363,20,2025-01-20,400919,RTL,2,2,LAN_Revenue,13900
3364,20,2025-01-20,400919,RTL,2,3,LAN_Revenue,22100
3365,20,2025-01-20,400919,RTL,7,1,LAN_Revenue,56850
3366,20,2025-01-20,400919,RTL,5,1,LAN_Revenue,29425
3367,20,2025-01-20,400919,RTL,5,2,LAN_Revenue,14225
3368,20,2025-01-20,400919,RTL,5,3,LAN_Revenue,36675
3369,20,2025-01-20,400919,RTL,4,1,LAN_Revenue,16950
3370,20,2025-01-20,400919,RTL,4,2,LAN_Revenue,63425
3371,20,2025-01-20,400919,RTL,4,3,LAN_Revenue,19450
3372,20,2025-01-20,400919,RTL,3,1,LAN_Revenue,24225
3373,20,2025-01-20,400919,RTL,3,2,LAN_Revenue,10375
3374,20,2025-01-20,400919,RTL,3,3,LAN_Revenue,30750
3375,20,2025-01-20,400919,RTL,1,1,LAN_Revenue,90975
3376,20,2025-01-20,400919,RTL,1,2,LAN_Revenue,7550
3377,20,2025-01-20,400919,RTL,1,3,LAN_Revenue,14475
3378,20,2025-01-20,400919,RTL,6,,LAN_OverflowRental,-3038
3379,20,2025-01-20,400919,RTL,6,,LAN_Rental,-1840
3380,20,2025-01-20,400919,RTL,2,,LAN_Rental,-3000
3381,20,2025-01-20,400919,RTL,7,,LAN_Rental,-400
3382,20,2025-01-20,400919,RTL,5,,LAN_Rental,-2360
3383,20,2025-01-20,400919,RTL,4,,LAN_OverflowRental,-2408
3384,20,2025-01-20,400919,RTL,4,,LAN_Rental,-1040
3385,20,2025-01-20,400919,RTL,3,,LAN_Rental,-1360
3386,20,2025-01-20,400919,RTL,1,,LAN_Rental,-8850
3387,20,2025-01-20,400919,FIN,,,"LAN_Interest LAN_Income",567
3388,20,2025-01-20,400919,FIN,,,"LAN_Bank LAN_Fee",-200
3389,21,2025-01-21,400917,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2459 ",-153600
3390,21,2025-01-21,400917,RTL,4,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2460 ",-132600
3391,21,2025-01-21,400918,RTL,7,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2458 ",-50000
3392,21,2025-01-21,400918,RTL,7,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2458 ",-39000
3393,21,2025-01-21,400918,RTL,7,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2458 ",-48000
3394,21,2025-01-21,400918,RTL,2,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2461 ",-50000
3395,21,2025-01-21,400918,RTL,2,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2461 ",-13000
3396,21,2025-01-21,400918,RTL,2,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2461 ",-48000
3397,21,2025-01-21,400919,RTL,7,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2468 ",-50000
3398,21,2025-01-21,400917,MKT,,,"LAN_Report LAN_Subscription",-2000
3399,21,2025-01-21,400917,MKT,3,,"Media C",-5000
3400,21,2025-01-21,400917,MKT,1,,"Media C",-5000
3401,21,2025-01-21,400917,MKT,7,,"Media C",-5000
3402,21,2025-01-21,400917,MKT,2,,"Media C",-5000
3403,21,2025-01-21,400917,MKT,5,,"Media C",-5000
3404,21,2025-01-21,400917,MKT,6,,"Media C",-2200
3405,21,2025-01-21,400917,MKT,4,,"Media C",-2200
3406,21,2025-01-21,400917,MKT,3,,"Media A",-5000
3407,21,2025-01-21,400917,MKT,1,,"Media A",-5000
3408,21,2025-01-21,400917,MKT,7,,"Media A",-5000
3409,21,2025-01-21,400917,MKT,2,,"Media A",-5000
3410,21,2025-01-21,400917,MKT,5,,"Media A",-5000
3411,21,2025-01-21,400917,MKT,6,,"Media A",-5000
3412,21,2025-01-21,400917,MKT,4,,"Media A",-5000
3413,21,2025-01-21,400917,MKT,3,,"Media B",-5000
3414,21,2025-01-21,400917,MKT,1,,"Media B",-5000
3415,21,2025-01-21,400917,MKT,7,,"Media B",-5000
3416,21,2025-01-21,400917,MKT,2,,"Media B",-5000
3417,21,2025-01-21,400917,MKT,5,,"Media B",-4000
3418,21,2025-01-21,400917,MKT,6,,"Media B",-4200
3419,21,2025-01-21,400917,MKT,4,,"Media B",-3200
3420,21,2025-01-21,400917,PMN,,,LAN_Salary,-1400
3421,21,2025-01-21,400917,MKT,,,LAN_Salary,-1400
3422,21,2025-01-21,400917,RTL,3,,LAN_Salary,-1400
3423,21,2025-01-21,400917,RTL,1,,LAN_Salary,-1400
3424,21,2025-01-21,400917,RTL,7,,LAN_Salary,-1400
3425,21,2025-01-21,400917,RTL,2,,LAN_Salary,-1400
3426,21,2025-01-21,400917,RTL,5,,LAN_Salary,-1400
3427,21,2025-01-21,400917,RTL,6,,LAN_Salary,-1400
3428,21,2025-01-21,400917,RTL,4,,LAN_Salary,-1400
3429,21,2025-01-21,400917,RTL,3,1,LAN_Revenue,24276
3430,21,2025-01-21,400917,RTL,3,3,LAN_Revenue,36210
3431,21,2025-01-21,400917,RTL,1,1,LAN_Revenue,94032
3432,21,2025-01-21,400917,RTL,1,2,LAN_Revenue,61126
3433,21,2025-01-21,400917,RTL,7,1,LAN_Revenue,37620
3434,21,2025-01-21,400917,RTL,7,2,LAN_Revenue,22374
3435,21,2025-01-21,400917,RTL,2,1,LAN_Revenue,48060
3436,21,2025-01-21,400917,RTL,2,2,LAN_Revenue,7260
3437,21,2025-01-21,400917,RTL,2,3,LAN_Revenue,18090
3438,21,2025-01-21,400917,RTL,5,1,LAN_Revenue,26709
3439,21,2025-01-21,400917,RTL,5,3,LAN_Revenue,46530
3440,21,2025-01-21,400917,RTL,6,1,LAN_Revenue,7380
3441,21,2025-01-21,400917,RTL,6,2,LAN_Revenue,29375
3442,21,2025-01-21,400917,RTL,6,3,LAN_Revenue,36050
3443,21,2025-01-21,400917,RTL,4,2,LAN_Revenue,49280
3444,21,2025-01-21,400917,RTL,4,3,LAN_Revenue,32756
3445,21,2025-01-21,400917,RTL,3,,LAN_OverflowRental,-2304
3446,21,2025-01-21,400917,RTL,3,,LAN_Rental,-1360
3447,21,2025-01-21,400917,RTL,1,,LAN_Rental,-11800
3448,21,2025-01-21,400917,RTL,7,,LAN_Rental,-1600
3449,21,2025-01-21,400917,RTL,2,,LAN_OverflowRental,-4384
3450,21,2025-01-21,400917,RTL,2,,LAN_Rental,-1200
3451,21,2025-01-21,400917,RTL,5,,LAN_OverflowRental,-126
3452,21,2025-01-21,400917,RTL,5,,LAN_Rental,-2360
3453,21,2025-01-21,400917,RTL,6,,LAN_Rental,-1840
3454,21,2025-01-21,400917,RTL,4,,LAN_Rental,-2080
3455,21,2025-01-21,400918,MKT,,,"LAN_Report LAN_Subscription",-2000
3456,21,2025-01-21,400918,MKT,6,,"Media C",-6000
3457,21,2025-01-21,400918,MKT,1,,"Media A",-20000
3458,21,2025-01-21,400918,MKT,7,,"Media A",-20000
3459,21,2025-01-21,400918,MKT,2,,"Media A",-30000
3460,21,2025-01-21,400918,MKT,6,,"Media B",-20000
3461,21,2025-01-21,400918,MKT,4,,"Media B",-30000
3462,21,2025-01-21,400918,PMN,,,LAN_Salary,-1400
3463,21,2025-01-21,400918,MKT,,,LAN_Salary,-1400
3464,21,2025-01-21,400918,RTL,6,,LAN_Salary,-1400
3465,21,2025-01-21,400918,RTL,4,,LAN_Salary,-1400
3466,21,2025-01-21,400918,RTL,1,,LAN_Salary,-1400
3467,21,2025-01-21,400918,RTL,7,,LAN_Salary,-1400
3468,21,2025-01-21,400918,RTL,2,,LAN_Salary,-1400
3469,21,2025-01-21,400918,RTL,3,,LAN_Salary,-1400
3470,21,2025-01-21,400918,RTL,5,,LAN_Salary,-1400
3471,21,2025-01-21,400918,RTL,6,1,LAN_Revenue,5700
3472,21,2025-01-21,400918,RTL,4,1,LAN_Revenue,7320
3473,21,2025-01-21,400918,RTL,4,2,LAN_Revenue,25451
3474,21,2025-01-21,400918,RTL,1,1,LAN_Revenue,14125
3475,21,2025-01-21,400918,RTL,1,2,LAN_Revenue,30816
3476,21,2025-01-21,400918,RTL,1,3,LAN_Revenue,8520
3477,21,2025-01-21,400918,RTL,7,1,LAN_Revenue,22040
3478,21,2025-01-21,400918,RTL,7,2,LAN_Revenue,11968
3479,21,2025-01-21,400918,RTL,7,3,LAN_Revenue,5440
3480,21,2025-01-21,400918,RTL,2,1,LAN_Revenue,36652
3481,21,2025-01-21,400918,RTL,2,2,LAN_Revenue,7896
3482,21,2025-01-21,400918,RTL,2,3,LAN_Revenue,12586
3483,21,2025-01-21,400918,RTL,3,1,LAN_Revenue,6188
3484,21,2025-01-21,400918,RTL,3,2,LAN_Revenue,2074
3485,21,2025-01-21,400918,RTL,3,3,LAN_Revenue,9485
3486,21,2025-01-21,400918,RTL,5,1,LAN_Revenue,7308
3487,21,2025-01-21,400918,RTL,5,2,LAN_Revenue,2550
3488,21,2025-01-21,400918,RTL,5,3,LAN_Revenue,11798
3489,21,2025-01-21,400918,RTL,6,,LAN_Rental,-2760
3490,21,2025-01-21,400918,RTL,4,,LAN_Rental,-1560
3491,21,2025-01-21,400918,RTL,1,,LAN_Rental,-3540
3492,21,2025-01-21,400918,RTL,7,,LAN_Rental,-1600
3493,21,2025-01-21,400918,RTL,2,,LAN_Rental,-3600
3494,21,2025-01-21,400918,RTL,3,,LAN_Rental,-4080
3495,21,2025-01-21,400918,RTL,5,,LAN_Rental,-7080
3496,21,2025-01-21,400919,MKT,,,"LAN_Report LAN_Subscription",-2000
3497,21,2025-01-21,400919,MKT,6,,"Media C",-2000
3498,21,2025-01-21,400919,MKT,2,,"Media C",-2000
3499,21,2025-01-21,400919,MKT,7,,"Media C",-2000
3500,21,2025-01-21,400919,MKT,5,,"Media C",-2000
3501,21,2025-01-21,400919,MKT,4,,"Media C",-2000
3502,21,2025-01-21,400919,MKT,3,,"Media C",-2000
3503,21,2025-01-21,400919,MKT,1,,"Media C",-2000
3504,21,2025-01-21,400919,MKT,6,,"Media B",-5000
3505,21,2025-01-21,400919,MKT,2,,"Media B",-5000
3506,21,2025-01-21,400919,MKT,7,,"Media B",-5000
3507,21,2025-01-21,400919,MKT,5,,"Media B",-5000
3508,21,2025-01-21,400919,MKT,4,,"Media B",-5000
3509,21,2025-01-21,400919,MKT,3,,"Media B",-5000
3510,21,2025-01-21,400919,MKT,1,,"Media B",-5000
3511,21,2025-01-21,400919,MKT,6,,"Media A",-10000
3512,21,2025-01-21,400919,MKT,2,,"Media A",-10000
3513,21,2025-01-21,400919,MKT,7,,"Media A",-10000
3514,21,2025-01-21,400919,MKT,5,,"Media A",-10000
3515,21,2025-01-21,400919,MKT,4,,"Media A",-10000
3516,21,2025-01-21,400919,MKT,3,,"Media A",-10000
3517,21,2025-01-21,400919,MKT,1,,"Media A",-10000
3518,21,2025-01-21,400919,PMN,,,LAN_Salary,-1400
3519,21,2025-01-21,400919,MKT,,,LAN_Salary,-1400
3520,21,2025-01-21,400919,RTL,6,,LAN_Salary,-1400
3521,21,2025-01-21,400919,RTL,2,,LAN_Salary,-1400
3522,21,2025-01-21,400919,RTL,7,,LAN_Salary,-1400
3523,21,2025-01-21,400919,RTL,5,,LAN_Salary,-1400
3524,21,2025-01-21,400919,RTL,4,,LAN_Salary,-1400
3525,21,2025-01-21,400919,RTL,3,,LAN_Salary,-1400
3526,21,2025-01-21,400919,RTL,1,,LAN_Salary,-1400
3527,21,2025-01-21,400919,RTL,6,1,LAN_Revenue,6660
3528,21,2025-01-21,400919,RTL,6,2,LAN_Revenue,23780
3529,21,2025-01-21,400919,RTL,6,3,LAN_Revenue,34750
3530,21,2025-01-21,400919,RTL,2,1,LAN_Revenue,65025
3531,21,2025-01-21,400919,RTL,2,2,LAN_Revenue,12800
3532,21,2025-01-21,400919,RTL,2,3,LAN_Revenue,22950
3533,21,2025-01-21,400919,RTL,7,1,LAN_Revenue,45575
3534,21,2025-01-21,400919,RTL,5,1,LAN_Revenue,30200
3535,21,2025-01-21,400919,RTL,5,2,LAN_Revenue,13950
3536,21,2025-01-21,400919,RTL,5,3,LAN_Revenue,36375
3537,21,2025-01-21,400919,RTL,4,1,LAN_Revenue,15975
3538,21,2025-01-21,400919,RTL,4,2,LAN_Revenue,58175
3539,21,2025-01-21,400919,RTL,4,3,LAN_Revenue,25325
3540,21,2025-01-21,400919,RTL,3,1,LAN_Revenue,25175
3541,21,2025-01-21,400919,RTL,3,2,LAN_Revenue,10800
3542,21,2025-01-21,400919,RTL,3,3,LAN_Revenue,28550
3543,21,2025-01-21,400919,RTL,1,1,LAN_Revenue,96275
3544,21,2025-01-21,400919,RTL,1,3,LAN_Revenue,14575
3545,21,2025-01-21,400919,RTL,6,,LAN_OverflowRental,-2352
3546,21,2025-01-21,400919,RTL,6,,LAN_Rental,-1840
3547,21,2025-01-21,400919,RTL,2,,LAN_Rental,-3000
3548,21,2025-01-21,400919,RTL,7,,LAN_Rental,-400
3549,21,2025-01-21,400919,RTL,5,,LAN_Rental,-2360
3550,21,2025-01-21,400919,RTL,4,,LAN_OverflowRental,-1848
3551,21,2025-01-21,400919,RTL,4,,LAN_Rental,-1040
3552,21,2025-01-21,400919,RTL,3,,LAN_Rental,-1360
3553,21,2025-01-21,400919,RTL,1,,LAN_Rental,-8850
3554,22,2025-01-22,400917,RTL,4,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2493 ",-68000
3555,22,2025-01-22,400918,RTL,6,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2553 ",-65000
3556,22,2025-01-22,400918,RTL,6,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2553 ",-80000
3557,22,2025-01-22,400919,RTL,5,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2554 ",-10000
3558,22,2025-01-22,400919,RTL,5,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2554 ",-13000
3559,22,2025-01-22,400919,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2554 ",-16000
3560,22,2025-01-22,400917,MKT,,,"LAN_Report LAN_Subscription",-2000
3561,22,2025-01-22,400917,MKT,3,,"Media C",-5000
3562,22,2025-01-22,400917,MKT,1,,"Media C",-5000
3563,22,2025-01-22,400917,MKT,7,,"Media C",-5000
3564,22,2025-01-22,400917,MKT,2,,"Media C",-5000
3565,22,2025-01-22,400917,MKT,5,,"Media C",-5000
3566,22,2025-01-22,400917,MKT,6,,"Media C",-2200
3567,22,2025-01-22,400917,MKT,4,,"Media C",-2200
3568,22,2025-01-22,400917,MKT,3,,"Media B",-5000
3569,22,2025-01-22,400917,MKT,1,,"Media B",-5000
3570,22,2025-01-22,400917,MKT,7,,"Media B",-5000
3571,22,2025-01-22,400917,MKT,2,,"Media B",-5000
3572,22,2025-01-22,400917,MKT,5,,"Media B",-4000
3573,22,2025-01-22,400917,MKT,6,,"Media B",-4200
3574,22,2025-01-22,400917,MKT,4,,"Media B",-3200
3575,22,2025-01-22,400917,MKT,3,,"Media A",-5000
3576,22,2025-01-22,400917,MKT,1,,"Media A",-5000
3577,22,2025-01-22,400917,MKT,7,,"Media A",-5000
3578,22,2025-01-22,400917,MKT,2,,"Media A",-5000
3579,22,2025-01-22,400917,MKT,5,,"Media A",-5000
3580,22,2025-01-22,400917,MKT,6,,"Media A",-5000
3581,22,2025-01-22,400917,MKT,4,,"Media A",-5000
3582,22,2025-01-22,400917,PMN,,,LAN_Salary,-1400
3583,22,2025-01-22,400917,MKT,,,LAN_Salary,-1400
3584,22,2025-01-22,400917,RTL,3,,LAN_Salary,-1400
3585,22,2025-01-22,400917,RTL,1,,LAN_Salary,-1400
3586,22,2025-01-22,400917,RTL,7,,LAN_Salary,-1400
3587,22,2025-01-22,400917,RTL,2,,LAN_Salary,-1400
3588,22,2025-01-22,400917,RTL,5,,LAN_Salary,-1400
3589,22,2025-01-22,400917,RTL,6,,LAN_Salary,-1400
3590,22,2025-01-22,400917,RTL,4,,LAN_Salary,-1400
3591,22,2025-01-22,400917,RTL,3,1,LAN_Revenue,109620
3592,22,2025-01-22,400917,RTL,3,3,LAN_Revenue,143100
3593,22,2025-01-22,400917,RTL,1,1,LAN_Revenue,329304
3594,22,2025-01-22,400917,RTL,1,2,LAN_Revenue,32500
3595,22,2025-01-22,400917,RTL,7,1,LAN_Revenue,140910
3596,22,2025-01-22,400917,RTL,7,2,LAN_Revenue,62964
3597,22,2025-01-22,400917,RTL,2,1,LAN_Revenue,175266
3598,22,2025-01-22,400917,RTL,2,2,LAN_Revenue,43185
3599,22,2025-01-22,400917,RTL,2,3,LAN_Revenue,76986
3600,22,2025-01-22,400917,RTL,5,1,LAN_Revenue,67396
3601,22,2025-01-22,400917,RTL,5,3,LAN_Revenue,167508
3602,22,2025-01-22,400917,RTL,6,1,LAN_Revenue,17160
3603,22,2025-01-22,400917,RTL,6,2,LAN_Revenue,74000
3604,22,2025-01-22,400917,RTL,6,3,LAN_Revenue,118975
3605,22,2025-01-22,400917,RTL,4,2,LAN_Revenue,243576
3606,22,2025-01-22,400917,RTL,4,3,LAN_Revenue,134676
3607,22,2025-01-22,400917,RTL,3,,LAN_OverflowRental,-720
3608,22,2025-01-22,400917,RTL,3,,LAN_Rental,-1360
3609,22,2025-01-22,400917,RTL,1,,LAN_Rental,-11800
3610,22,2025-01-22,400917,RTL,7,,LAN_Rental,-1600
3611,22,2025-01-22,400917,RTL,2,,LAN_OverflowRental,-1664
3612,22,2025-01-22,400917,RTL,2,,LAN_Rental,-1200
3613,22,2025-01-22,400917,RTL,5,,LAN_Rental,-2360
3614,22,2025-01-22,400917,RTL,6,,LAN_Rental,-1840
3615,22,2025-01-22,400917,RTL,4,,LAN_Rental,-2080
3616,22,2025-01-22,400918,MKT,,,"LAN_Report LAN_Subscription",-2000
3617,22,2025-01-22,400918,MKT,1,,"Media A",-20000
3618,22,2025-01-22,400918,MKT,7,,"Media A",-20000
3619,22,2025-01-22,400918,MKT,2,,"Media A",-30000
3620,22,2025-01-22,400918,MKT,6,,"Media B",-20000
3621,22,2025-01-22,400918,MKT,4,,"Media B",-30000
3622,22,2025-01-22,400918,MKT,6,,"Media C",-30000
3623,22,2025-01-22,400918,PMN,,,LAN_Salary,-1400
3624,22,2025-01-22,400918,MKT,,,LAN_Salary,-1400
3625,22,2025-01-22,400918,RTL,6,,LAN_Salary,-1400
3626,22,2025-01-22,400918,RTL,4,,LAN_Salary,-1400
3627,22,2025-01-22,400918,RTL,1,,LAN_Salary,-1400
3628,22,2025-01-22,400918,RTL,7,,LAN_Salary,-1400
3629,22,2025-01-22,400918,RTL,2,,LAN_Salary,-1400
3630,22,2025-01-22,400918,RTL,3,,LAN_Salary,-1400
3631,22,2025-01-22,400918,RTL,5,,LAN_Salary,-1400
3632,22,2025-01-22,400918,RTL,6,1,LAN_Revenue,35560
3633,22,2025-01-22,400918,RTL,6,2,LAN_Revenue,107250
3634,22,2025-01-22,400918,RTL,6,3,LAN_Revenue,125000
3635,22,2025-01-22,400918,RTL,4,1,LAN_Revenue,13860
3636,22,2025-01-22,400918,RTL,1,2,LAN_Revenue,10320
3637,22,2025-01-22,400918,RTL,1,3,LAN_Revenue,50910
3638,22,2025-01-22,400918,RTL,7,1,LAN_Revenue,122960
3639,22,2025-01-22,400918,RTL,7,2,LAN_Revenue,77120
3640,22,2025-01-22,400918,RTL,7,3,LAN_Revenue,34068
3641,22,2025-01-22,400918,RTL,2,1,LAN_Revenue,108640
3642,22,2025-01-22,400918,RTL,2,2,LAN_Revenue,45696
3643,22,2025-01-22,400918,RTL,2,3,LAN_Revenue,74124
3644,22,2025-01-22,400918,RTL,3,1,LAN_Revenue,40292
3645,22,2025-01-22,400918,RTL,3,2,LAN_Revenue,12784
3646,22,2025-01-22,400918,RTL,3,3,LAN_Revenue,64890
3647,22,2025-01-22,400918,RTL,5,1,LAN_Revenue,39237
3648,22,2025-01-22,400918,RTL,5,2,LAN_Revenue,16320
3649,22,2025-01-22,400918,RTL,5,3,LAN_Revenue,68646
3650,22,2025-01-22,400918,RTL,6,,LAN_Rental,-2760
3651,22,2025-01-22,400918,RTL,4,,LAN_Rental,-1560
3652,22,2025-01-22,400918,RTL,1,,LAN_Rental,-3540
3653,22,2025-01-22,400918,RTL,7,,LAN_Rental,-1600
3654,22,2025-01-22,400918,RTL,2,,LAN_Rental,-3600
3655,22,2025-01-22,400918,RTL,3,,LAN_Rental,-4080
3656,22,2025-01-22,400918,RTL,5,,LAN_Rental,-7080
3657,22,2025-01-22,400919,MKT,,,"LAN_Report LAN_Subscription",-2000
3658,22,2025-01-22,400919,MKT,6,,"Media C",-2000
3659,22,2025-01-22,400919,MKT,2,,"Media C",-2000
3660,22,2025-01-22,400919,MKT,7,,"Media C",-2000
3661,22,2025-01-22,400919,MKT,5,,"Media C",-2000
3662,22,2025-01-22,400919,MKT,4,,"Media C",-2000
3663,22,2025-01-22,400919,MKT,3,,"Media C",-2000
3664,22,2025-01-22,400919,MKT,1,,"Media C",-2000
3665,22,2025-01-22,400919,MKT,6,,"Media B",-5000
3666,22,2025-01-22,400919,MKT,2,,"Media B",-5000
3667,22,2025-01-22,400919,MKT,7,,"Media B",-5000
3668,22,2025-01-22,400919,MKT,5,,"Media B",-5000
3669,22,2025-01-22,400919,MKT,4,,"Media B",-5000
3670,22,2025-01-22,400919,MKT,3,,"Media B",-5000
3671,22,2025-01-22,400919,MKT,1,,"Media B",-5000
3672,22,2025-01-22,400919,MKT,6,,"Media A",-10000
3673,22,2025-01-22,400919,MKT,2,,"Media A",-10000
3674,22,2025-01-22,400919,MKT,7,,"Media A",-10000
3675,22,2025-01-22,400919,MKT,5,,"Media A",-10000
3676,22,2025-01-22,400919,MKT,4,,"Media A",-10000
3677,22,2025-01-22,400919,MKT,3,,"Media A",-10000
3678,22,2025-01-22,400919,MKT,1,,"Media A",-10000
3679,22,2025-01-22,400919,PMN,,,LAN_Salary,-1400
3680,22,2025-01-22,400919,MKT,,,LAN_Salary,-1400
3681,22,2025-01-22,400919,RTL,6,,LAN_Salary,-1400
3682,22,2025-01-22,400919,RTL,2,,LAN_Salary,-1400
3683,22,2025-01-22,400919,RTL,7,,LAN_Salary,-1400
3684,22,2025-01-22,400919,RTL,5,,LAN_Salary,-1400
3685,22,2025-01-22,400919,RTL,4,,LAN_Salary,-1400
3686,22,2025-01-22,400919,RTL,3,,LAN_Salary,-1400
3687,22,2025-01-22,400919,RTL,1,,LAN_Salary,-1400
3688,22,2025-01-22,400919,RTL,6,1,LAN_Revenue,40060
3689,22,2025-01-22,400919,RTL,6,2,LAN_Revenue,98480
3690,22,2025-01-22,400919,RTL,6,3,LAN_Revenue,133450
3691,22,2025-01-22,400919,RTL,2,1,LAN_Revenue,98575
3692,22,2025-01-22,400919,RTL,2,2,LAN_Revenue,65850
3693,22,2025-01-22,400919,RTL,2,3,LAN_Revenue,69275
3694,22,2025-01-22,400919,RTL,7,1,LAN_Revenue,166100
3695,22,2025-01-22,400919,RTL,5,1,LAN_Revenue,115375
3696,22,2025-01-22,400919,RTL,5,2,LAN_Revenue,69225
3697,22,2025-01-22,400919,RTL,5,3,LAN_Revenue,101950
3698,22,2025-01-22,400919,RTL,4,1,LAN_Revenue,78500
3699,22,2025-01-22,400919,RTL,4,2,LAN_Revenue,310525
3700,22,2025-01-22,400919,RTL,4,3,LAN_Revenue,115425
3701,22,2025-01-22,400919,RTL,3,1,LAN_Revenue,112150
3702,22,2025-01-22,400919,RTL,3,2,LAN_Revenue,62050
3703,22,2025-01-22,400919,RTL,3,3,LAN_Revenue,65375
3704,22,2025-01-22,400919,RTL,1,1,LAN_Revenue,318825
3705,22,2025-01-22,400919,RTL,1,3,LAN_Revenue,18575
3706,22,2025-01-22,400919,RTL,6,,LAN_Rental,-1840
3707,22,2025-01-22,400919,RTL,2,,LAN_Rental,-3000
3708,22,2025-01-22,400919,RTL,7,,LAN_Rental,-400
3709,22,2025-01-22,400919,RTL,5,,LAN_Rental,-2360
3710,22,2025-01-22,400919,RTL,4,,LAN_Rental,-1040
3711,22,2025-01-22,400919,RTL,3,,LAN_Rental,-1360
3712,22,2025-01-22,400919,RTL,1,,LAN_Rental,-8850
3713,23,2025-01-23,400917,RTL,4,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2625 ",-10000
3714,23,2025-01-23,400917,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2637 ",-240000
3715,23,2025-01-23,400917,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2637 ",-124800
3716,23,2025-01-23,400917,RTL,3,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2638 ",-13000
3717,23,2025-01-23,400917,RTL,5,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2644 ",-50000
3718,23,2025-01-23,400917,RTL,5,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2644 ",-153600
3719,23,2025-01-23,400918,RTL,4,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2628 ",-30000
3720,23,2025-01-23,400918,RTL,4,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2628 ",-65000
3721,23,2025-01-23,400918,RTL,4,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2628 ",-48000
3722,23,2025-01-23,400918,RTL,1,1,"LAN_Procurement LAN_FinishedGood - PO ID: 2633 ",-50000
3723,23,2025-01-23,400918,RTL,1,2,"LAN_Procurement LAN_FinishedGood - PO ID: 2633 ",-65000
3724,23,2025-01-23,400918,RTL,1,3,"LAN_Procurement LAN_FinishedGood - PO ID: 2633 ",-48000
